mu,met,j,nmi,nc_norm
30,LV_grp02_ST,0,0.618,0.8649
30,LV_grp02_ST,0,0.614,0.8378
30,LV_grp02_ST,0,0.601,0.8378
30,LV_grp02_ST,0,0.609,0.8108
30,LV_grp02_ST,0,0.602,0.8378
30,LV_cons_gamma_LIM,0,0.688,2.3514
30,LV_cons_LF,1,0.696,2.6216
30,LV_cons_LF,2,0.696,2.6216
35,LV_grp02_ST,0,0.541,0.973
35,LV_grp02_ST,0,0.576,1.027
35,LV_grp02_ST,0,0.567,1.027
35,LV_grp02_ST,0,0.564,0.973
35,LV_grp02_ST,0,0.561,0.973
35,LV_grp02_ST,0,0.574,1.027
35,LV_grp02_ST,0,0.578,1
35,LV_grp02_ST,0,0.567,1
35,LV_grp02_ST,0,0.563,0.973
35,LV_grp02_ST,0,0.564,0.973
35,LV_grp02_ST,0,0.578,1.027
35,LV_grp02_ST,0,0.575,1
35,LV_grp02_ST,0,0.559,0.973
35,LV_grp02_ST,0,0.546,0.973
35,LV_grp02_ST,0,0.562,0.9459
35,LV_grp02_ST,0,0.596,1.0541
35,LV_grp02_ST,0,0.55,0.973
35,LV_grp02_ST,0,0.539,0.9459
35,LV_grp02_ST,0,0.552,0.9459
35,LV_grp02_ST,0,0.56,0.973
35,LV_grp02_ST,0,0.539,0.9459
35,LV_grp02_ST,0,0.549,0.9459
35,LV_grp02_ST,0,0.562,0.973
35,LV_grp02_ST,0,0.575,1
35,LV_grp02_ST,0,0.548,0.9189
35,LV_grp02_ST,0,0.564,1
35,LV_grp02_ST,0,0.576,1
35,LV_grp02_ST,0,0.576,1.027
35,LV_grp02_ST,0,0.537,0.9189
35,LV_grp02_ST,0,0.567,1
35,LV_grp02_ST,0,0.527,0.9459
35,LV_grp02_ST,0,0.543,0.9189
35,LV_grp02_ST,0,0.569,0.973
35,LV_grp02_ST,0,0.56,0.973
35,LV_grp02_ST,0,0.573,1
35,LV_grp02_ST,0,0.543,0.973
35,LV_grp02_ST,0,0.554,0.9459
35,LV_grp02_ST,0,0.566,1
35,LV_grp02_ST,0,0.582,1.0541
35,LV_grp02_ST,0,0.552,0.973
35,LV_grp02_ST,0,0.58,1.027
35,LV_grp02_ST,0,0.571,1
35,LV_grp02_ST,0,0.565,1
35,LV_grp02_ST,0,0.56,0.973
35,LV_grp02_ST,0,0.57,1
35,LV_grp02_ST,0,0.576,1.027
35,LV_grp02_ST,0,0.528,0.9459
35,LV_grp02_ST,0,0.563,1
35,LV_grp02_ST,0,0.561,0.973
35,LV_grp02_ST,0,0.565,0.973
35,LV_grp02_ST,0,0.594,1.027
35,LV_grp02_ST,0,0.565,0.973
35,LV_grp02_ST,0,0.575,1
35,LV_grp02_ST,0,0.564,1
35,LV_grp02_ST,0,0.552,0.973
35,LV_grp02_ST,0,0.558,0.973
35,LV_grp02_ST,0,0.549,0.9459
35,LV_grp02_ST,0,0.531,0.9459
35,LV_grp02_ST,0,0.563,0.973
35,LV_grp02_ST,0,0.562,0.973
35,LV_grp02_ST,0,0.561,0.9459
35,LV_grp02_ST,0,0.57,1
35,LV_grp02_ST,0,0.549,0.9459
35,LV_grp02_ST,0,0.583,1.027
35,LV_grp02_ST,0,0.584,0.973
35,LV_grp02_ST,0,0.557,1
35,LV_grp02_ST,0,0.551,0.973
35,LV_grp02_ST,0,0.533,0.9459
35,LV_grp02_ST,0,0.575,1
35,LV_grp02_ST,0,0.558,0.973
35,LV_grp02_ST,0,0.571,1
35,LV_grp02_ST,0,0.553,1
35,LV_grp02_ST,0,0.581,0.973
35,LV_grp02_ST,0,0.567,1
35,LV_grp02_ST,0,0.574,0.973
35,LV_grp02_ST,0,0.54,0.973
35,LV_grp02_ST,0,0.575,0.973
35,LV_grp02_ST,0,0.561,1
35,LV_grp02_ST,0,0.561,0.973
35,LV_grp02_ST,0,0.566,0.973
35,LV_grp02_ST,0,0.549,1
35,LV_grp02_ST,0,0.594,1.0541
35,LV_grp02_ST,0,0.593,1.0541
35,LV_grp02_ST,0,0.548,0.9459
35,LV_grp02_ST,0,0.591,1.027
35,LV_grp02_ST,0,0.579,1
35,LV_grp02_ST,0,0.569,1.027
35,LV_grp02_ST,0,0.566,0.973
35,LV_grp02_ST,0,0.558,0.973
35,LV_grp02_ST,0,0.556,0.973
35,LV_grp02_ST,0,0.577,1.027
35,LV_grp02_ST,0,0.55,0.973
35,LV_grp02_ST,0,0.567,0.973
35,LV_grp02_ST,0,0.552,0.973
35,LV_grp02_ST,0,0.571,1
35,LV_grp02_ST,0,0.574,1.027
35,LV_grp02_ST,0,0.544,0.973
35,LV_grp02_ST,0,0.547,0.973
35,LV_grp02_ST,0,0.575,1
35,LV_grp02_ST,0,0.545,0.9459
35,LV_cons_gamma_LIM,0,0.649,2.5946
35,LV_cons_LF,1,0.65,2.6757
35,LV_cons_LF,2,0.65,2.6757
40,LV_grp02_ST,0,0.44,0.6486
40,LV_grp02_ST,0,0.452,0.6486
40,LV_grp02_ST,0,0.465,0.7027
40,LV_grp02_ST,0,0.445,0.6757
40,LV_grp02_ST,0,0.463,0.7027
40,LV_grp02_ST,0,0.463,0.6757
40,LV_grp02_ST,0,0.415,0.6216
40,LV_grp02_ST,0,0.445,0.6486
40,LV_grp02_ST,0,0.464,0.7027
40,LV_grp02_ST,0,0.456,0.6486
40,LV_grp02_ST,0,0.447,0.7027
40,LV_grp02_ST,0,0.452,0.6757
40,LV_grp02_ST,0,0.465,0.6757
40,LV_grp02_ST,0,0.443,0.6757
40,LV_grp02_ST,0,0.431,0.6486
40,LV_grp02_ST,0,0.451,0.6757
40,LV_grp02_ST,0,0.467,0.7297
40,LV_grp02_ST,0,0.445,0.6757
40,LV_grp02_ST,0,0.457,0.6757
40,LV_grp02_ST,0,0.435,0.7027
40,LV_grp02_ST,0,0.446,0.6757
40,LV_grp02_ST,0,0.458,0.6757
40,LV_grp02_ST,0,0.45,0.6757
40,LV_grp02_ST,0,0.42,0.6216
40,LV_grp02_ST,0,0.442,0.6757
40,LV_grp02_ST,0,0.454,0.6757
40,LV_grp02_ST,0,0.438,0.6486
40,LV_grp02_ST,0,0.43,0.6486
40,LV_grp02_ST,0,0.441,0.6757
40,LV_grp02_ST,0,0.447,0.6486
40,LV_grp02_ST,0,0.434,0.6216
40,LV_grp02_ST,0,0.461,0.6757
40,LV_grp02_ST,0,0.422,0.6486
40,LV_grp02_ST,0,0.455,0.6757
40,LV_grp02_ST,0,0.453,0.7027
40,LV_grp02_ST,0,0.469,0.7027
40,LV_grp02_ST,0,0.437,0.6486
40,LV_grp02_ST,0,0.42,0.6216
40,LV_grp02_ST,0,0.449,0.6757
40,LV_grp02_ST,0,0.451,0.6757
40,LV_grp02_ST,0,0.427,0.6216
40,LV_grp02_ST,0,0.444,0.6486
40,LV_grp02_ST,0,0.452,0.6757
40,LV_grp02_ST,0,0.469,0.7297
40,LV_grp02_ST,0,0.467,0.6757
40,LV_grp02_ST,0,0.469,0.7297
40,LV_grp02_ST,0,0.445,0.6757
40,LV_grp02_ST,0,0.47,0.7297
40,LV_grp02_ST,0,0.437,0.6757
40,LV_grp02_ST,0,0.415,0.6216
40,LV_grp02_ST,0,0.456,0.7568
40,LV_grp02_ST,0,0.435,0.6757
40,LV_grp02_ST,0,0.439,0.6216
40,LV_grp02_ST,0,0.466,0.7027
40,LV_grp02_ST,0,0.454,0.7027
40,LV_grp02_ST,0,0.423,0.6216
40,LV_grp02_ST,0,0.44,0.6216
40,LV_grp02_ST,0,0.446,0.7027
40,LV_grp02_ST,0,0.45,0.7027
40,LV_grp02_ST,0,0.463,0.7027
40,LV_grp02_ST,0,0.445,0.6757
40,LV_grp02_ST,0,0.447,0.6757
40,LV_grp02_ST,0,0.433,0.6216
40,LV_grp02_ST,0,0.452,0.6757
40,LV_grp02_ST,0,0.477,0.7027
40,LV_grp02_ST,0,0.44,0.6757
40,LV_grp02_ST,0,0.457,0.6757
40,LV_grp02_ST,0,0.42,0.6486
40,LV_grp02_ST,0,0.444,0.6757
40,LV_grp02_ST,0,0.468,0.7297
40,LV_grp02_ST,0,0.445,0.6757
40,LV_grp02_ST,0,0.453,0.7027
40,LV_grp02_ST,0,0.438,0.6757
40,LV_grp02_ST,0,0.437,0.6757
40,LV_grp02_ST,0,0.437,0.6486
40,LV_grp02_ST,0,0.466,0.7027
40,LV_grp02_ST,0,0.457,0.7027
40,LV_grp02_ST,0,0.46,0.7027
40,LV_grp02_ST,0,0.455,0.6486
40,LV_grp02_ST,0,0.458,0.7027
40,LV_grp02_ST,0,0.453,0.7297
40,LV_grp02_ST,0,0.462,0.6757
40,LV_grp02_ST,0,0.46,0.6757
40,LV_grp02_ST,0,0.441,0.6757
40,LV_grp02_ST,0,0.471,0.7297
40,LV_grp02_ST,0,0.448,0.6757
40,LV_grp02_ST,0,0.473,0.7568
40,LV_grp02_ST,0,0.43,0.6486
40,LV_grp02_ST,0,0.424,0.6757
40,LV_grp02_ST,0,0.438,0.6486
40,LV_grp02_ST,0,0.449,0.7027
40,LV_grp02_ST,0,0.44,0.6486
40,LV_grp02_ST,0,0.42,0.6486
40,LV_grp02_ST,0,0.438,0.6757
40,LV_grp02_ST,0,0.446,0.7027
40,LV_grp02_ST,0,0.44,0.7027
40,LV_grp02_ST,0,0.444,0.6486
40,LV_grp02_ST,0,0.442,0.6757
40,LV_grp02_ST,0,0.435,0.6757
40,LV_grp02_ST,0,0.439,0.6757
40,LV_cons_gamma_LIM,0,0.591,3.1622
40,LV_cons_LF,1,0.598,2.8919
40,LV_cons_LF,2,0.598,2.8919
45,LV_grp02_ST,0,0.432,0.7297
45,LV_grp02_ST,0,0.42,0.7027
45,LV_grp02_ST,0,0.432,0.7297
45,LV_grp02_ST,0,0.435,0.7297
45,LV_grp02_ST,0,0.453,0.7838
45,LV_grp02_ST,0,0.437,0.7568
45,LV_grp02_ST,0,0.459,0.8378
45,LV_grp02_ST,0,0.45,0.7297
45,LV_grp02_ST,0,0.38,0.6486
45,LV_grp02_ST,0,0.405,0.7297
45,LV_grp02_ST,0,0.422,0.7297
45,LV_grp02_ST,0,0.427,0.7297
45,LV_grp02_ST,0,0.444,0.7297
45,LV_grp02_ST,0,0.465,0.7838
45,LV_grp02_ST,0,0.429,0.7027
45,LV_grp02_ST,0,0.422,0.7297
45,LV_grp02_ST,0,0.426,0.7027
45,LV_grp02_ST,0,0.436,0.7297
45,LV_grp02_ST,0,0.434,0.7568
45,LV_grp02_ST,0,0.424,0.6757
45,LV_grp02_ST,0,0.46,0.7838
45,LV_grp02_ST,0,0.399,0.7027
45,LV_grp02_ST,0,0.452,0.7568
45,LV_grp02_ST,0,0.399,0.6486
45,LV_grp02_ST,0,0.438,0.7568
45,LV_grp02_ST,0,0.425,0.7027
45,LV_grp02_ST,0,0.414,0.7027
45,LV_grp02_ST,0,0.416,0.7027
45,LV_grp02_ST,0,0.44,0.7568
45,LV_grp02_ST,0,0.422,0.7297
45,LV_grp02_ST,0,0.431,0.7297
45,LV_grp02_ST,0,0.434,0.7297
45,LV_grp02_ST,0,0.453,0.7297
45,LV_grp02_ST,0,0.423,0.7297
45,LV_grp02_ST,0,0.434,0.7027
45,LV_grp02_ST,0,0.46,0.8108
45,LV_grp02_ST,0,0.437,0.7297
45,LV_grp02_ST,0,0.429,0.7297
45,LV_grp02_ST,0,0.432,0.7568
45,LV_grp02_ST,0,0.449,0.7838
45,LV_grp02_ST,0,0.442,0.7838
45,LV_grp02_ST,0,0.436,0.7297
45,LV_grp02_ST,0,0.404,0.6757
45,LV_grp02_ST,0,0.429,0.7297
45,LV_grp02_ST,0,0.439,0.7568
45,LV_grp02_ST,0,0.444,0.7568
45,LV_grp02_ST,0,0.428,0.7297
45,LV_grp02_ST,0,0.426,0.7568
45,LV_grp02_ST,0,0.421,0.7027
45,LV_grp02_ST,0,0.402,0.6757
45,LV_grp02_ST,0,0.448,0.7568
45,LV_grp02_ST,0,0.451,0.7838
45,LV_grp02_ST,0,0.428,0.7027
45,LV_grp02_ST,0,0.423,0.7297
45,LV_grp02_ST,0,0.438,0.7568
45,LV_grp02_ST,0,0.428,0.7297
45,LV_grp02_ST,0,0.447,0.7297
45,LV_grp02_ST,0,0.435,0.7568
45,LV_grp02_ST,0,0.416,0.7027
45,LV_grp02_ST,0,0.434,0.7297
45,LV_grp02_ST,0,0.437,0.7568
45,LV_grp02_ST,0,0.437,0.7297
45,LV_grp02_ST,0,0.433,0.7297
45,LV_grp02_ST,0,0.422,0.7568
45,LV_grp02_ST,0,0.452,0.7568
45,LV_grp02_ST,0,0.425,0.7568
45,LV_grp02_ST,0,0.423,0.7297
45,LV_grp02_ST,0,0.45,0.7568
45,LV_grp02_ST,0,0.429,0.7568
45,LV_grp02_ST,0,0.435,0.7568
45,LV_grp02_ST,0,0.447,0.7568
45,LV_grp02_ST,0,0.447,0.7838
45,LV_grp02_ST,0,0.434,0.7297
45,LV_grp02_ST,0,0.422,0.7297
45,LV_grp02_ST,0,0.45,0.7568
45,LV_grp02_ST,0,0.442,0.7568
45,LV_grp02_ST,0,0.434,0.7568
45,LV_grp02_ST,0,0.427,0.7568
45,LV_grp02_ST,0,0.448,0.7568
45,LV_grp02_ST,0,0.424,0.7027
45,LV_grp02_ST,0,0.433,0.7027
45,LV_grp02_ST,0,0.438,0.7027
45,LV_grp02_ST,0,0.456,0.7568
45,LV_grp02_ST,0,0.409,0.7297
45,LV_grp02_ST,0,0.463,0.8108
45,LV_grp02_ST,0,0.419,0.6757
45,LV_grp02_ST,0,0.467,0.7838
45,LV_grp02_ST,0,0.426,0.7838
45,LV_grp02_ST,0,0.435,0.7568
45,LV_grp02_ST,0,0.427,0.7027
45,LV_grp02_ST,0,0.442,0.7027
45,LV_grp02_ST,0,0.433,0.7568
45,LV_grp02_ST,0,0.437,0.7297
45,LV_grp02_ST,0,0.401,0.6486
45,LV_grp02_ST,0,0.432,0.7027
45,LV_grp02_ST,0,0.424,0.7027
45,LV_grp02_ST,0,0.453,0.7568
45,LV_grp02_ST,0,0.431,0.7838
45,LV_grp02_ST,0,0.437,0.7297
45,LV_grp02_ST,0,0.432,0.7297
45,LV_cons_gamma_LIM,0,0.566,3.5676
45,LV_cons_LF,1,0.573,3.4324
45,LV_cons_LF,2,0.573,3.4324
50,LV_grp02_ST,0,0.252,0.6216
50,LV_grp02_ST,0,0.274,0.6757
50,LV_grp02_ST,0,0.258,0.7027
50,LV_grp02_ST,0,0.267,0.6486
50,LV_grp02_ST,0,0.241,0.6216
50,LV_grp02_ST,0,0.265,0.6216
50,LV_grp02_ST,0,0.235,0.6216
50,LV_grp02_ST,0,0.245,0.6757
50,LV_grp02_ST,0,0.264,0.6486
50,LV_grp02_ST,0,0.274,0.6757
50,LV_grp02_ST,0,0.241,0.6486
50,LV_grp02_ST,0,0.249,0.6216
50,LV_grp02_ST,0,0.271,0.6486
50,LV_grp02_ST,0,0.263,0.7027
50,LV_grp02_ST,0,0.271,0.6486
50,LV_grp02_ST,0,0.253,0.6486
50,LV_grp02_ST,0,0.263,0.6486
50,LV_grp02_ST,0,0.28,0.6757
50,LV_grp02_ST,0,0.24,0.6216
50,LV_grp02_ST,0,0.26,0.6757
50,LV_grp02_ST,0,0.265,0.6486
50,LV_grp02_ST,0,0.232,0.5946
50,LV_grp02_ST,0,0.262,0.6486
50,LV_grp02_ST,0,0.256,0.6486
50,LV_grp02_ST,0,0.254,0.6216
50,LV_grp02_ST,0,0.238,0.5946
50,LV_grp02_ST,0,0.262,0.7027
50,LV_grp02_ST,0,0.246,0.6216
50,LV_grp02_ST,0,0.267,0.6757
50,LV_grp02_ST,0,0.282,0.6757
50,LV_grp02_ST,0,0.239,0.6216
50,LV_grp02_ST,0,0.277,0.6757
50,LV_grp02_ST,0,0.234,0.6486
50,LV_grp02_ST,0,0.244,0.6486
50,LV_grp02_ST,0,0.259,0.6216
50,LV_grp02_ST,0,0.266,0.6486
50,LV_grp02_ST,0,0.24,0.5946
50,LV_grp02_ST,0,0.255,0.6486
50,LV_grp02_ST,0,0.251,0.6757
50,LV_grp02_ST,0,0.236,0.6216
50,LV_grp02_ST,0,0.24,0.5946
50,LV_grp02_ST,0,0.271,0.6216
50,LV_grp02_ST,0,0.262,0.6757
50,LV_grp02_ST,0,0.246,0.5946
50,LV_grp02_ST,0,0.254,0.6216
50,LV_grp02_ST,0,0.279,0.6757
50,LV_grp02_ST,0,0.284,0.6757
50,LV_grp02_ST,0,0.257,0.6757
50,LV_grp02_ST,0,0.243,0.6486
50,LV_grp02_ST,0,0.247,0.6216
50,LV_grp02_ST,0,0.269,0.7027
50,LV_grp02_ST,0,0.26,0.6757
50,LV_grp02_ST,0,0.278,0.7027
50,LV_grp02_ST,0,0.267,0.6486
50,LV_grp02_ST,0,0.259,0.6216
50,LV_grp02_ST,0,0.242,0.6216
50,LV_grp02_ST,0,0.231,0.5946
50,LV_grp02_ST,0,0.254,0.6486
50,LV_grp02_ST,0,0.251,0.6216
50,LV_grp02_ST,0,0.259,0.6757
50,LV_grp02_ST,0,0.286,0.6757
50,LV_grp02_ST,0,0.243,0.6486
50,LV_grp02_ST,0,0.269,0.6486
50,LV_grp02_ST,0,0.235,0.6216
50,LV_grp02_ST,0,0.255,0.6486
50,LV_grp02_ST,0,0.259,0.7027
50,LV_grp02_ST,0,0.266,0.6757
50,LV_grp02_ST,0,0.269,0.7027
50,LV_grp02_ST,0,0.247,0.6486
50,LV_grp02_ST,0,0.243,0.5946
50,LV_grp02_ST,0,0.257,0.6486
50,LV_grp02_ST,0,0.247,0.5946
50,LV_grp02_ST,0,0.264,0.6486
50,LV_grp02_ST,0,0.26,0.6486
50,LV_grp02_ST,0,0.272,0.6486
50,LV_grp02_ST,0,0.256,0.7027
50,LV_grp02_ST,0,0.244,0.6486
50,LV_grp02_ST,0,0.244,0.5946
50,LV_grp02_ST,0,0.251,0.6216
50,LV_grp02_ST,0,0.242,0.6216
50,LV_grp02_ST,0,0.241,0.6216
50,LV_grp02_ST,0,0.246,0.6216
50,LV_grp02_ST,0,0.275,0.6757
50,LV_grp02_ST,0,0.255,0.6757
50,LV_grp02_ST,0,0.26,0.6757
50,LV_grp02_ST,0,0.243,0.6216
50,LV_grp02_ST,0,0.258,0.6757
50,LV_grp02_ST,0,0.253,0.6486
50,LV_grp02_ST,0,0.214,0.5946
50,LV_grp02_ST,0,0.264,0.6486
50,LV_grp02_ST,0,0.273,0.6486
50,LV_grp02_ST,0,0.264,0.6216
50,LV_grp02_ST,0,0.264,0.7027
50,LV_grp02_ST,0,0.248,0.6216
50,LV_grp02_ST,0,0.264,0.6757
50,LV_grp02_ST,0,0.257,0.6486
50,LV_grp02_ST,0,0.26,0.7027
50,LV_grp02_ST,0,0.275,0.6486
50,LV_grp02_ST,0,0.255,0.6757
50,LV_grp02_ST,0,0.257,0.6486
50,LV_cons_gamma_LIM,0,0.463,5.0541
50,LV_cons_LF,1,0.453,4.5135
50,LV_cons_LF,2,0.453,4.5135
55,LV_grp02_ST,0,0.202,0.5676
55,LV_grp02_ST,0,0.212,0.5405
55,LV_grp02_ST,0,0.213,0.5135
55,LV_grp02_ST,0,0.21,0.5405
55,LV_grp02_ST,0,0.181,0.4595
55,LV_grp02_ST,0,0.203,0.5135
55,LV_grp02_ST,0,0.178,0.4595
55,LV_grp02_ST,0,0.203,0.5405
55,LV_grp02_ST,0,0.176,0.4595
55,LV_grp02_ST,0,0.204,0.5405
55,LV_grp02_ST,0,0.197,0.5135
55,LV_grp02_ST,0,0.205,0.5405
55,LV_grp02_ST,0,0.209,0.5405
55,LV_grp02_ST,0,0.208,0.5676
55,LV_grp02_ST,0,0.194,0.4865
55,LV_grp02_ST,0,0.21,0.5676
55,LV_grp02_ST,0,0.19,0.4865
55,LV_grp02_ST,0,0.203,0.5135
55,LV_grp02_ST,0,0.215,0.5676
55,LV_grp02_ST,0,0.206,0.5135
55,LV_grp02_ST,0,0.226,0.5946
55,LV_grp02_ST,0,0.195,0.5135
55,LV_grp02_ST,0,0.201,0.5135
55,LV_grp02_ST,0,0.21,0.5405
55,LV_grp02_ST,0,0.218,0.5676
55,LV_grp02_ST,0,0.198,0.5676
55,LV_grp02_ST,0,0.203,0.5135
55,LV_grp02_ST,0,0.221,0.5135
55,LV_grp02_ST,0,0.181,0.4595
55,LV_grp02_ST,0,0.217,0.5405
55,LV_grp02_ST,0,0.204,0.5405
55,LV_grp02_ST,0,0.211,0.5135
55,LV_grp02_ST,0,0.223,0.6216
55,LV_grp02_ST,0,0.184,0.4865
55,LV_grp02_ST,0,0.195,0.4865
55,LV_grp02_ST,0,0.193,0.5135
55,LV_grp02_ST,0,0.198,0.5135
55,LV_grp02_ST,0,0.21,0.5405
55,LV_grp02_ST,0,0.193,0.4865
55,LV_grp02_ST,0,0.203,0.5405
55,LV_grp02_ST,0,0.195,0.4865
55,LV_grp02_ST,0,0.184,0.4865
55,LV_grp02_ST,0,0.198,0.5135
55,LV_grp02_ST,0,0.229,0.5946
55,LV_grp02_ST,0,0.196,0.5135
55,LV_grp02_ST,0,0.2,0.5135
55,LV_grp02_ST,0,0.189,0.4865
55,LV_grp02_ST,0,0.209,0.5676
55,LV_grp02_ST,0,0.206,0.5135
55,LV_grp02_ST,0,0.229,0.5946
55,LV_grp02_ST,0,0.19,0.4865
55,LV_grp02_ST,0,0.206,0.5135
55,LV_grp02_ST,0,0.21,0.5405
55,LV_grp02_ST,0,0.212,0.5405
55,LV_grp02_ST,0,0.196,0.4865
55,LV_grp02_ST,0,0.212,0.5405
55,LV_grp02_ST,0,0.186,0.4865
55,LV_grp02_ST,0,0.197,0.5135
55,LV_grp02_ST,0,0.2,0.5676
55,LV_grp02_ST,0,0.198,0.5135
55,LV_grp02_ST,0,0.197,0.5135
55,LV_grp02_ST,0,0.191,0.4865
55,LV_grp02_ST,0,0.208,0.5405
55,LV_grp02_ST,0,0.196,0.5135
55,LV_grp02_ST,0,0.214,0.5405
55,LV_grp02_ST,0,0.192,0.4865
55,LV_grp02_ST,0,0.198,0.5135
55,LV_grp02_ST,0,0.198,0.5405
55,LV_grp02_ST,0,0.203,0.5135
55,LV_grp02_ST,0,0.216,0.5676
55,LV_grp02_ST,0,0.193,0.4865
55,LV_grp02_ST,0,0.194,0.5135
55,LV_grp02_ST,0,0.194,0.5135
55,LV_grp02_ST,0,0.194,0.4595
55,LV_grp02_ST,0,0.196,0.5405
55,LV_grp02_ST,0,0.188,0.4865
55,LV_grp02_ST,0,0.193,0.4865
55,LV_grp02_ST,0,0.2,0.5405
55,LV_grp02_ST,0,0.213,0.5405
55,LV_grp02_ST,0,0.184,0.4865
55,LV_grp02_ST,0,0.204,0.5405
55,LV_grp02_ST,0,0.198,0.5405
55,LV_grp02_ST,0,0.186,0.4324
55,LV_grp02_ST,0,0.205,0.5405
55,LV_grp02_ST,0,0.192,0.5135
55,LV_grp02_ST,0,0.208,0.5135
55,LV_grp02_ST,0,0.198,0.5405
55,LV_grp02_ST,0,0.202,0.5135
55,LV_grp02_ST,0,0.197,0.5135
55,LV_grp02_ST,0,0.211,0.5405
55,LV_grp02_ST,0,0.203,0.5405
55,LV_grp02_ST,0,0.221,0.5676
55,LV_grp02_ST,0,0.219,0.5676
55,LV_grp02_ST,0,0.177,0.4595
55,LV_grp02_ST,0,0.186,0.4865
55,LV_grp02_ST,0,0.196,0.4865
55,LV_grp02_ST,0,0.177,0.4595
55,LV_grp02_ST,0,0.207,0.5135
55,LV_grp02_ST,0,0.196,0.5135
55,LV_grp02_ST,0,0.194,0.5135
55,LV_cons_gamma_LIM,0,0.432,5.1622
55,LV_cons_LF,1,0.418,4.5946
55,LV_cons_LF,2,0.418,4.5946
60,LV_grp02_ST,0,0.168,0.6486
60,LV_grp02_ST,0,0.171,0.5676
60,LV_grp02_ST,0,0.171,0.6216
60,LV_grp02_ST,0,0.192,0.7027
60,LV_grp02_ST,0,0.183,0.6757
60,LV_grp02_ST,0,0.206,0.7027
60,LV_grp02_ST,0,0.189,0.6757
60,LV_grp02_ST,0,0.166,0.5946
60,LV_grp02_ST,0,0.202,0.6757
60,LV_grp02_ST,0,0.195,0.6757
60,LV_grp02_ST,0,0.194,0.6486
60,LV_grp02_ST,0,0.196,0.6757
60,LV_grp02_ST,0,0.191,0.7027
60,LV_grp02_ST,0,0.185,0.6486
60,LV_grp02_ST,0,0.19,0.6757
60,LV_grp02_ST,0,0.187,0.6216
60,LV_grp02_ST,0,0.178,0.6216
60,LV_grp02_ST,0,0.186,0.6757
60,LV_grp02_ST,0,0.189,0.6486
60,LV_grp02_ST,0,0.189,0.6486
60,LV_grp02_ST,0,0.166,0.5946
60,LV_grp02_ST,0,0.18,0.6486
60,LV_grp02_ST,0,0.193,0.6757
60,LV_grp02_ST,0,0.184,0.6216
60,LV_grp02_ST,0,0.199,0.6757
60,LV_grp02_ST,0,0.168,0.5946
60,LV_grp02_ST,0,0.191,0.6486
60,LV_grp02_ST,0,0.187,0.6486
60,LV_grp02_ST,0,0.188,0.6757
60,LV_grp02_ST,0,0.185,0.6486
60,LV_grp02_ST,0,0.163,0.6216
60,LV_grp02_ST,0,0.173,0.5946
60,LV_grp02_ST,0,0.171,0.6216
60,LV_grp02_ST,0,0.181,0.6216
60,LV_grp02_ST,0,0.17,0.6216
60,LV_grp02_ST,0,0.174,0.5946
60,LV_grp02_ST,0,0.192,0.6486
60,LV_grp02_ST,0,0.179,0.6216
60,LV_grp02_ST,0,0.175,0.5946
60,LV_grp02_ST,0,0.189,0.6486
60,LV_grp02_ST,0,0.185,0.6216
60,LV_grp02_ST,0,0.194,0.6757
60,LV_grp02_ST,0,0.185,0.6216
60,LV_grp02_ST,0,0.194,0.6757
60,LV_grp02_ST,0,0.174,0.5676
60,LV_grp02_ST,0,0.193,0.6216
60,LV_grp02_ST,0,0.181,0.5946
60,LV_grp02_ST,0,0.177,0.6216
60,LV_grp02_ST,0,0.167,0.6216
60,LV_grp02_ST,0,0.164,0.5946
60,LV_grp02_ST,0,0.185,0.6486
60,LV_grp02_ST,0,0.205,0.6757
60,LV_grp02_ST,0,0.169,0.6216
60,LV_grp02_ST,0,0.176,0.6486
60,LV_grp02_ST,0,0.179,0.6216
60,LV_grp02_ST,0,0.161,0.5946
60,LV_grp02_ST,0,0.17,0.5946
60,LV_grp02_ST,0,0.184,0.6216
60,LV_grp02_ST,0,0.187,0.6486
60,LV_grp02_ST,0,0.182,0.6486
60,LV_grp02_ST,0,0.188,0.6486
60,LV_grp02_ST,0,0.178,0.6216
60,LV_grp02_ST,0,0.176,0.6486
60,LV_grp02_ST,0,0.182,0.6216
60,LV_grp02_ST,0,0.182,0.6757
60,LV_grp02_ST,0,0.18,0.6216
60,LV_grp02_ST,0,0.189,0.6486
60,LV_grp02_ST,0,0.191,0.6757
60,LV_grp02_ST,0,0.171,0.6216
60,LV_grp02_ST,0,0.19,0.6757
60,LV_grp02_ST,0,0.193,0.6757
60,LV_grp02_ST,0,0.171,0.5946
60,LV_grp02_ST,0,0.183,0.6486
60,LV_grp02_ST,0,0.176,0.5946
60,LV_grp02_ST,0,0.188,0.6486
60,LV_grp02_ST,0,0.168,0.5676
60,LV_grp02_ST,0,0.17,0.5946
60,LV_grp02_ST,0,0.183,0.6486
60,LV_grp02_ST,0,0.182,0.6486
60,LV_grp02_ST,0,0.182,0.6757
60,LV_grp02_ST,0,0.167,0.5946
60,LV_grp02_ST,0,0.184,0.6216
60,LV_grp02_ST,0,0.18,0.6216
60,LV_grp02_ST,0,0.182,0.6486
60,LV_grp02_ST,0,0.19,0.6216
60,LV_grp02_ST,0,0.191,0.6486
60,LV_grp02_ST,0,0.194,0.6757
60,LV_grp02_ST,0,0.169,0.5946
60,LV_grp02_ST,0,0.187,0.6486
60,LV_grp02_ST,0,0.172,0.6216
